name,brand,category,price_inr,original_price_inr,discount_percent,rating,total_reviews,image_url,ajio_url,platform
Buda Jeans Co Mid-Rise Bootcut Jeans,Buda Jeans Co,Clothing,750,750,70,4,295,https://dummyjson.com/image/400x400/282828/ffffff?text=Buda%20Jeans%20Co%20M,https://www.ajio.com/buda-jeans-co-mid-rise-bootcut-jeans/p/703150724_blue?,ajio
Calvin Klein Jeans Men Washed Mid-Rise Jeans,Calvin Klein Jeans,Clothing,6399,6399,20,4,376,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-washed-mid-rise-jeans/p/703091425_grey?,ajio
The Indian Garage Co Mid-Rise Skinny Fit Clean Jeans,The Indian Garage Co,Clothing,645,645,70,4,258,https://dummyjson.com/image/400x400/282828/ffffff?text=The%20Indian%20Gara,https://www.ajio.com/the-indian-garage-co-mid-rise-skinny-fit-clean-jeans/p/469327111_lightblue?,ajio
RAGZO Men Mid-Rise Relaxed Fit Baggy Jeans,RAGZO,Clothing,880,880,78,4.5,219,https://dummyjson.com/image/400x400/282828/ffffff?text=RAGZO%20Men%20Mid-R,https://www.ajio.com/ragzo-men-mid-rise-relaxed-fit-baggy-jeans/p/702279941_beige?,ajio
Calvin Klein Jeans Men Heavy-Wash Mid-Rise Skinny Jeans,Calvin Klein Jeans,Clothing,5999,5999,40,5,228,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-heavy-wash-mid-rise-skinny-jeans/p/702433342_grey?,ajio
LEVI'S Men 505 Straight Fit Mid-Rise Jeans,LEVI'S,Clothing,1886,1886,49,5,185,https://dummyjson.com/image/400x400/282828/ffffff?text=LEVI'S%20Men%20505%20,https://www.ajio.com/levi-s-men-505-straight-fit-mid-rise-jeans/p/469800805_black?,ajio
The Indian Garage Co Heavy-Wash Slim Fit Jeans,The Indian Garage Co,Clothing,825,825,70,4,296,https://dummyjson.com/image/400x400/282828/ffffff?text=The%20Indian%20Gara,https://www.ajio.com/the-indian-garage-co-heavy-wash-slim-fit-jeans/p/469435575_blue?,ajio
Calvin Klein Jeans Men Lightly Washed Straigh Fit Jeans,Calvin Klein Jeans,Clothing,7799,7799,40,4.5,295,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-lightly-washed-straigh-fit-jeans-/p/702577957_black?,ajio
Bene Kleed Mid Rise Bootcut Jeans,Bene Kleed,Clothing,1044,1044,64,4.5,444,https://dummyjson.com/image/400x400/282828/ffffff?text=Bene%20Kleed%20Mid%20,https://www.ajio.com/bene-kleed-mid-rise-bootcut-jeans/p/702812185_grey?,ajio
BEN MARTIN Men Relaxed High-Rise Baggy Mid-Wash Jeans,BEN MARTIN,Clothing,870,870,71,5,309,https://dummyjson.com/image/400x400/282828/ffffff?text=BEN%20MARTIN%20Men%20,https://www.ajio.com/ben-martin-men-relaxed-high-rise-baggy-mid-wash-jeans/p/700429007_grey?,ajio
Calvin Klein Jeans Men Mid-Wash Straight Jeans,Calvin Klein Jeans,Clothing,9479,9479,40,5,350,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-mid-wash-straight-jeans/p/703359135_charcoal?,ajio
TRUE FADES Men Lightly Washed Straight Denim Jeans,TRUE FADES,Clothing,640,640,68,4.5,57,https://dummyjson.com/image/400x400/282828/ffffff?text=TRUE%20FADES%20Men%20,https://www.ajio.com/true-fades-men-lightly-washed-straight-denim-jeans-/p/703150874_navy?,ajio
KOTTY Men Low Rise Relaxed Fit Clean Jeans,KOTTY,Clothing,600,600,70,4,271,https://dummyjson.com/image/400x400/282828/ffffff?text=KOTTY%20Men%20Low%20R,https://www.ajio.com/kotty-men-low-rise-relaxed-fit-clean-jeans/p/701329098_blue?,ajio
Calvin Klein Jeans Men Mid-Rise Straight Jeans,Calvin Klein Jeans,Clothing,5055,5055,40,5,50,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-mid-rise-straight-jeans/p/469760974_indigogravel?,ajio
AVANOVA Men Mid-Wash Slim Fit Jeans,AVANOVA,Clothing,634,634,67,4.5,114,https://dummyjson.com/image/400x400/282828/ffffff?text=AVANOVA%20Men%20Mid,https://www.ajio.com/avanova-men-mid-wash-slim-fit-jeans-/p/702191080_blue?,ajio
BEWAKOOF Men Light Washed Slim Straight Fit Stretchable Mid-Rise Jeans,BEWAKOOF,Clothing,999,999,64,4,167,https://dummyjson.com/image/400x400/282828/ffffff?text=BEWAKOOF%20Men%20Li,https://www.ajio.com/bewakoof-men-light-washed-slim-straight-fit-stretchable-mid-rise-jeans/p/702105498_aqua?,ajio
SNITCH Men Mid Rise Fixed Waist Jeans,SNITCH,Clothing,1999,1999,0,4.5,106,https://dummyjson.com/image/400x400/282828/ffffff?text=SNITCH%20Men%20Mid%20,https://www.ajio.com/snitch-men-mid-rise-fixed-waist-jeans/p/703351671_grey?,ajio
LEVI'S Men 555 Relaxed Fit Mid-Rise Jeans,LEVI'S,Clothing,2303,2303,36,4,378,https://dummyjson.com/image/400x400/282828/ffffff?text=LEVI'S%20Men%20555%20,https://www.ajio.com/levi-s-men-555-relaxed-fit-mid-rise-jeans/p/469762128_darkindigo?,ajio
SNITCH Lightly Washed Mid-Rise Jeans,SNITCH,Clothing,1689,1689,6,4,39,https://dummyjson.com/image/400x400/282828/ffffff?text=SNITCH%20Lightly%20,https://www.ajio.com/snitch-lightly-washed-mid-rise-jeans/p/464270712_blue?,ajio
SNITCH Men Mid Rise Fixed Waist Jeans,SNITCH,Clothing,1599,1599,0,4.5,432,https://dummyjson.com/image/400x400/282828/ffffff?text=SNITCH%20Men%20Mid%20,https://www.ajio.com/snitch-men-mid-rise-fixed-waist-jeans/p/703159351_blue?,ajio
AVANOVA Men High Rise Jeans,AVANOVA,Clothing,640,640,68,4,102,https://dummyjson.com/image/400x400/282828/ffffff?text=AVANOVA%20Men%20Hig,https://www.ajio.com/avanova-men-high-rise-jeans/p/702122939_aqua?,ajio
The Indian Garage Co Heavily Washed Bootcut Jeans,The Indian Garage Co,Clothing,735,735,70,4.5,344,https://dummyjson.com/image/400x400/282828/ffffff?text=The%20Indian%20Gara,https://www.ajio.com/the-indian-garage-co-heavily-washed-bootcut-jeans/p/469349541_blue?,ajio
V-MART Men Mid-Rise Slim Fit Jeans,V-MART,Clothing,599,599,0,4,97,https://dummyjson.com/image/400x400/282828/ffffff?text=V-MART%20Men%20Mid-,https://www.ajio.com/v-mart-men-mid-rise-slim-fit-jeans/p/702338030_grey?,ajio
COSMIC Women Bootcut Jeans with 5-Pocket Styling,COSMIC,Clothing,513,513,73,4,407,https://dummyjson.com/image/400x400/282828/ffffff?text=COSMIC%20Women%20Bo,https://www.ajio.com/cosmic-women-bootcut-jeans-with-5-pocket-styling-/p/702122946_blue?,ajio
Masterly Weft Men Straight Fit Jeans with 5-Pocket Styling,Masterly Weft,Clothing,660,660,67,4.5,52,https://dummyjson.com/image/400x400/282828/ffffff?text=Masterly%20Weft%20M,https://www.ajio.com/masterly-weft-men-straight-fit-jeans-with-5-pocket-styling-/p/701982193_black?,ajio
V-MART Men Washed Mid-Rise Straight Jeans,V-MART,Clothing,764,764,15,4,265,https://dummyjson.com/image/400x400/282828/ffffff?text=V-MART%20Men%20Wash,https://www.ajio.com/v-mart-men-washed-mid-rise-straight-jeans/p/703049893_grey?,ajio
SNITCH Men Washed Mid-Rise Cotton Relaxed Jeans,SNITCH,Clothing,1224,1224,28,5,356,https://dummyjson.com/image/400x400/282828/ffffff?text=SNITCH%20Men%20Wash,https://www.ajio.com/snitch-men-washed-mid-rise-cotton-relaxed-jeans/p/702957527_indigo?,ajio
Rockwell Men Lightly Washed Baggy Jeans,Rockwell,Clothing,779,779,74,4.5,446,https://dummyjson.com/image/400x400/282828/ffffff?text=Rockwell%20Men%20Li,https://www.ajio.com/rockwell-men-lightly-washed-baggy-jeans-/p/701345187_grey?,ajio
V-MART Men Mid-Wash Skinny Mid-Rise Jeans,V-MART,Clothing,679,679,15,4,172,https://dummyjson.com/image/400x400/282828/ffffff?text=V-MART%20Men%20Mid-,https://www.ajio.com/v-mart-men-mid-wash-skinny-mid-rise-jeans/p/702338280_black?,ajio
The Indian Garage Co Men Heavily Washed Baggy Fit Jeans,The Indian Garage Co,Clothing,705,705,70,4.5,219,https://dummyjson.com/image/400x400/282828/ffffff?text=The%20Indian%20Gara,https://www.ajio.com/the-indian-garage-co-men-heavily-washed-baggy-fit-jeans/p/469599484_black?,ajio
Bene Kleed Men Relaxed Fit Mid-Rise Clean Jeans,Bene Kleed,Clothing,874,874,62,4.5,277,https://dummyjson.com/image/400x400/282828/ffffff?text=Bene%20Kleed%20Men%20,https://www.ajio.com/bene-kleed-men-relaxed-fit-mid-rise-clean-jeans/p/465859404_beige?,ajio
SNITCH Men Stone-Wash Mid-Rise Baggy Fit Jeans,SNITCH,Clothing,1399,1399,26,4.5,64,https://dummyjson.com/image/400x400/282828/ffffff?text=SNITCH%20Men%20Ston,https://www.ajio.com/snitch-men-stone-wash-mid-rise-baggy-fit-jeans/p/702984788_blue?,ajio
URBANO FASHION Relaxed Fit Washed Jeans,URBANO FASHION,Clothing,1429,1429,45,4,97,https://dummyjson.com/image/400x400/282828/ffffff?text=URBANO%20FASHION%20,https://www.ajio.com/urbano-fashion-relaxed-fit-washed-jeans/p/702366369_navy?,ajio
The Indian Garage Co Acid Wash Straight Fit Mid-Rise Jeans,The Indian Garage Co,Clothing,780,780,70,4,82,https://dummyjson.com/image/400x400/282828/ffffff?text=The%20Indian%20Gara,https://www.ajio.com/the-indian-garage-co-acid-wash-straight-fit-mid-rise-jeans/p/469349533_blue?,ajio
SNITCH Men Lightly-Washed Baggy Jeans,SNITCH,Clothing,1599,1599,0,4.5,303,https://dummyjson.com/image/400x400/282828/ffffff?text=SNITCH%20Men%20Ligh,https://www.ajio.com/snitch-men-lightly-washed-baggy-jeans/p/703154800_blue?,ajio
The Indian Garage Co Men Acid Heavily Washed Slim Fit Jeans,The Indian Garage Co,Clothing,600,600,70,4,147,https://dummyjson.com/image/400x400/282828/ffffff?text=The%20Indian%20Gara,https://www.ajio.com/the-indian-garage-co-men-acid-heavily-washed-slim-fit-jeans/p/460733301_grey?,ajio
TRUE FADES Men Low-Rise Straight Jeans,TRUE FADES,Clothing,640,640,68,4.5,354,https://dummyjson.com/image/400x400/282828/ffffff?text=TRUE%20FADES%20Men%20,https://www.ajio.com/true-fades-men-low-rise-straight-jeans/p/703002628_blue?,ajio
V-MART Men Mid Rise Cotton Jeans,V-MART,Clothing,539,539,10,4.5,342,https://dummyjson.com/image/400x400/282828/ffffff?text=V-MART%20Men%20Mid%20,https://www.ajio.com/v-mart-men-mid-rise-cotton-jeans/p/703345700_grey?,ajio
Bene Kleed Men High Rise Jeans,Bene Kleed,Clothing,960,960,60,4.5,197,https://dummyjson.com/image/400x400/282828/ffffff?text=Bene%20Kleed%20Men%20,https://www.ajio.com/bene-kleed-men-high-rise-jeans/p/701590165_blue?,ajio
U.S. Polo Assn. Men Harold Lightly Washed Slim Straight Fit Jeans,U.S. Polo Assn.,Clothing,1559,1559,35,4,31,https://dummyjson.com/image/400x400/282828/ffffff?text=U.S.%20Polo%20Assn.,https://www.ajio.com/u-s-polo-assn-men-harold-lightly-washed-slim-straight-fit-jeans/p/469723575_blue?,ajio
V-MART Men Mid Rise Cotton Jeans,V-MART,Clothing,967,967,12,4,97,https://dummyjson.com/image/400x400/282828/ffffff?text=V-MART%20Men%20Mid%20,https://www.ajio.com/v-mart-men-mid-rise-cotton-jeans/p/703345459_olive?,ajio
TRUE FADES Men Mid-Wash Straight Jeans,TRUE FADES,Clothing,640,640,68,4,224,https://dummyjson.com/image/400x400/282828/ffffff?text=TRUE%20FADES%20Men%20,https://www.ajio.com/true-fades-men-mid-wash-straight-jeans/p/703036639_blue?,ajio
Instafab Plus Men Lightly Washed Relaxed Fit Jeans,Instafab Plus,Clothing,630,630,65,4,229,https://dummyjson.com/image/400x400/282828/ffffff?text=Instafab%20Plus%20M,https://www.ajio.com/instafab-plus-men-lightly-washed-relaxed-fit-jeans-/p/466842067_blue?,ajio
KOTTY Men Low Rise Relaxed Fit Clean Jeans,KOTTY,Clothing,600,600,70,4,375,https://dummyjson.com/image/400x400/282828/ffffff?text=KOTTY%20Men%20Low%20R,https://www.ajio.com/kotty-men-low-rise-relaxed-fit-clean-jeans/p/701329178_blue?,ajio
LEVI'S Men Lightly Washed 541 Tapered Fit Jeans,LEVI'S,Clothing,1505,1505,57,4.5,289,https://dummyjson.com/image/400x400/282828/ffffff?text=LEVI'S%20Men%20Ligh,https://www.ajio.com/levi-s-men-lightly-washed-541-tapered-fit-jeans/p/469800861_darkindigo?,ajio
Moda star Men Washed Straight Jeans with 5-Pocket Styling,Moda star,Clothing,624,624,52,4.5,231,https://dummyjson.com/image/400x400/282828/ffffff?text=Moda%20star%20Men%20W,https://www.ajio.com/moda-star-men-washed-straight-jeans-with-5-pocket-styling/p/702528020_grey?,ajio
KOTTY Men Relaxed Mid Rise Jeans,KOTTY,Clothing,600,600,70,4,51,https://dummyjson.com/image/400x400/282828/ffffff?text=KOTTY%20Men%20Relax,https://www.ajio.com/kotty-men-relaxed-mid-rise-jeans/p/702110268_blue?,ajio
HENCE Men Washed Baggy Jeans,HENCE,Clothing,700,700,65,4,92,https://dummyjson.com/image/400x400/282828/ffffff?text=HENCE%20Men%20Washe,https://www.ajio.com/hence-men-washed-baggy-jeans/p/702606269_navy?,ajio
Highlander Men Mid-Wash Straight Fit Jeans,Highlander,Clothing,726,726,67,4,229,https://dummyjson.com/image/400x400/282828/ffffff?text=Highlander%20Men%20,https://www.ajio.com/highlander-men-mid-wash-straight-fit-jeans/p/442433584_blue?,ajio
URBANO FASHION Men Slim Fit Mid-Rise Clean Jeans,URBANO FASHION,Clothing,811,811,42,4.5,450,https://dummyjson.com/image/400x400/282828/ffffff?text=URBANO%20FASHION%20,https://www.ajio.com/urbano-fashion-men-slim-fit-mid-rise-clean-jeans/p/464410177_blue?,ajio
URBANO FASHION Men Heavily Washed Slim Fit Mid-Rise Jeans,URBANO FASHION,Clothing,895,895,44,4.5,134,https://dummyjson.com/image/400x400/282828/ffffff?text=URBANO%20FASHION%20,https://www.ajio.com/urbano-fashion-men-heavily-washed-slim-fit-mid-rise-jeans/p/466001140_black?,ajio
MAX Mid-Rise Skinny Fit Clean Jeans,MAX,Clothing,599,599,14,4.5,154,https://dummyjson.com/image/400x400/282828/ffffff?text=MAX%20Mid-Rise%20Sk,https://www.ajio.com/max-mid-rise-skinny-fit-clean-jeans/p/466671454_blue?,ajio
V-MART Men Washed Mid-Rise Slim Jeans,V-MART,Clothing,703,703,12,5,73,https://dummyjson.com/image/400x400/282828/ffffff?text=V-MART%20Men%20Wash,https://www.ajio.com/v-mart-men-washed-mid-rise-slim-jeans/p/703049743_black?,ajio
LEVI'S Men Lightly Washed 541 Tapered Fit Jeans,LEVI'S,Clothing,2014,2014,35,5,275,https://dummyjson.com/image/400x400/282828/ffffff?text=LEVI'S%20Men%20Ligh,https://www.ajio.com/levi-s-men-lightly-washed-541-tapered-fit-jeans/p/469800865_darkindigo?,ajio
The Indian Garage Co Mid-Rise Slim Fit Jeans,The Indian Garage Co,Clothing,600,600,70,4.5,278,https://dummyjson.com/image/400x400/282828/ffffff?text=The%20Indian%20Gara,https://www.ajio.com/the-indian-garage-co-mid-rise-slim-fit-jeans/p/469009839_blue?,ajio
SNITCH Men Mid-Rise Cotton Bootcut Jeans,SNITCH,Clothing,1999,1999,0,4,167,https://dummyjson.com/image/400x400/282828/ffffff?text=SNITCH%20Men%20Mid-,https://www.ajio.com/snitch-men-mid-rise-cotton-bootcut-jeans/p/703126307_black?,ajio
DNMX Men Mid-Rise Slim Fit Jeans,DNMX,Clothing,799,799,0,5,168,https://dummyjson.com/image/400x400/282828/ffffff?text=DNMX%20Men%20Mid-Ri,https://www.ajio.com/dnmx-men-mid-rise-slim-fit-jeans/p/443095176_jetblack?,ajio
TRUE FADES Men Low-Rise Straight Jeans,TRUE FADES,Clothing,640,640,68,4.5,199,https://dummyjson.com/image/400x400/282828/ffffff?text=TRUE%20FADES%20Men%20,https://www.ajio.com/true-fades-men-low-rise-straight-jeans/p/703036666_black?,ajio
SNITCH Men Mid-Rise Straight Jeans,SNITCH,Clothing,1299,1299,28,4.5,335,https://dummyjson.com/image/400x400/282828/ffffff?text=SNITCH%20Men%20Mid-,https://www.ajio.com/snitch-men-mid-rise-straight-jeans/p/700027409_olive?,ajio
XEE Men Mid Rise Baggy Jeans,XEE,Clothing,875,875,65,4.5,142,https://dummyjson.com/image/400x400/282828/ffffff?text=XEE%20Men%20Mid%20Ris,https://www.ajio.com/xee-men-mid-rise-baggy-jeans/p/701901631_white?,ajio
U.S. Polo Assn. Men Heavily Washed Brandon Slim Tapered Fit Jeans,U.S. Polo Assn.,Clothing,1379,1379,40,4.5,170,https://dummyjson.com/image/400x400/282828/ffffff?text=U.S.%20Polo%20Assn.,https://www.ajio.com/u-s-polo-assn-men-heavily-washed-brandon-slim-tapered-fit-jeans/p/469757209_meindigo?,ajio
Calvin Klein Jeans Men Mid-Rise Mid-Wash Slim Jeans,Calvin Klein Jeans,Clothing,5399,5399,40,4.5,11,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-mid-rise-mid-wash-slim-jeans/p/702391040_blue?,ajio
MISS CHASE Women High-Rise Wide Jeans with Fly Button Closure,MISS CHASE,Clothing,798,798,62,4,69,https://dummyjson.com/image/400x400/282828/ffffff?text=MISS%20CHASE%20Wome,https://www.ajio.com/miss-chase-women-high-rise-wide-jeans-with-fly-button-closure-/p/703134046_blue?,ajio
The Indian Garage Co Acid Washed Slim Fit Jeans,The Indian Garage Co,Clothing,600,600,70,4,327,https://dummyjson.com/image/400x400/282828/ffffff?text=The%20Indian%20Gara,https://www.ajio.com/the-indian-garage-co-acid-washed-slim-fit-jeans/p/469009847_blue?,ajio
SNITCH Men Lightly Washed Straight Jeans,SNITCH,Clothing,1299,1299,24,5,373,https://dummyjson.com/image/400x400/282828/ffffff?text=SNITCH%20Men%20Ligh,https://www.ajio.com/snitch-men-lightly-washed-straight-jeans-/p/700012889_beige?,ajio
High Star Men Lightly Washed Distressed Relaxed Fit Mid-Rise Jeans,High Star,Clothing,1295,1295,63,4,399,https://dummyjson.com/image/400x400/282828/ffffff?text=High%20Star%20Men%20L,https://www.ajio.com/high-star-men-lightly-washed-distressed-relaxed-fit-mid-rise-jeans/p/467296181_blue?,ajio
U.S. Polo Assn. Men Brandon Lightly Washed Slim Tapered Fit Jeans,U.S. Polo Assn.,Clothing,1494,1494,35,5,409,https://dummyjson.com/image/400x400/282828/ffffff?text=U.S.%20Polo%20Assn.,https://www.ajio.com/u-s-polo-assn-men-brandon-lightly-washed-slim-tapered-fit-jeans/p/469723572_blue?,ajio
SNITCH Men Washed Straight Jeans,SNITCH,Clothing,1899,1899,0,4,196,https://dummyjson.com/image/400x400/282828/ffffff?text=SNITCH%20Men%20Wash,https://www.ajio.com/snitch-men-washed-straight-jeans/p/703351479_grey?,ajio
The Indian Garage Co Lightly Washed Slim Fit Mid-Rise Jeans,The Indian Garage Co,Clothing,660,660,70,4.5,359,https://dummyjson.com/image/400x400/282828/ffffff?text=The%20Indian%20Gara,https://www.ajio.com/the-indian-garage-co-lightly-washed-slim-fit-mid-rise-jeans/p/469349483_charcoal?,ajio
DNMX Women Lightly Washed Boyfriend Jeans,DNMX,Clothing,662,662,49,4,122,https://dummyjson.com/image/400x400/282828/ffffff?text=DNMX%20Women%20Ligh,https://www.ajio.com/dnmx-women-lightly-washed-boyfriend-jeans/p/443099856_mediumblue?,ajio
SNITCH Men Straight Fit Jeans with 5-Pocket Styling,SNITCH,Clothing,1299,1299,24,4,175,https://dummyjson.com/image/400x400/282828/ffffff?text=SNITCH%20Men%20Stra,https://www.ajio.com/snitch-men-straight-fit-jeans-with-5-pocket-styling/p/700226101_blue?,ajio
DNMX Men Mid-Rise Loose Fit Jeans,DNMX,Clothing,764,764,49,4,369,https://dummyjson.com/image/400x400/282828/ffffff?text=DNMX%20Men%20Mid-Ri,https://www.ajio.com/dnmx-men-mid-rise-loose-fit-jeans/p/443089432_mediumblue?,ajio
DNMX Women High-Rise Relaxed Jeans,DNMX,Clothing,533,533,59,4,311,https://dummyjson.com/image/400x400/282828/ffffff?text=DNMX%20Women%20High,https://www.ajio.com/dnmx-women-high-rise-relaxed-jeans/p/443103738_darkgrey?,ajio
SNITCH Men Stone Washed Flared Jeans,SNITCH,Clothing,1299,1299,35,4.5,308,https://dummyjson.com/image/400x400/282828/ffffff?text=SNITCH%20Men%20Ston,https://www.ajio.com/snitch-men-stone-washed-flared-jeans/p/703021255_blue?,ajio
Rockwell Men Heavily Washed Baggy Relaxed Jeans,Rockwell,Clothing,779,779,74,4,114,https://dummyjson.com/image/400x400/282828/ffffff?text=Rockwell%20Men%20He,https://www.ajio.com/rockwell-men-heavily-washed-baggy-relaxed-jeans-/p/701345187_blue?,ajio
SNITCH Men Relaxed Mid-Rise Mid-Wash Jeans,SNITCH,Clothing,1699,1699,0,4,437,https://dummyjson.com/image/400x400/282828/ffffff?text=SNITCH%20Men%20Rela,https://www.ajio.com/snitch-men-relaxed-mid-rise-mid-wash-jeans/p/700634449_charcoal?,ajio
URBANO FASHION Men Lightly Washed Slim Fit Mid-Rise Jeans,URBANO FASHION,Clothing,869,869,42,4.5,234,https://dummyjson.com/image/400x400/282828/ffffff?text=URBANO%20FASHION%20,https://www.ajio.com/urbano-fashion-men-lightly-washed-slim-fit-mid-rise-jeans/p/467162643_blue?,ajio
The Indian Garage Co Lightly Washed Slim Fit Mid-Rise Jeans,The Indian Garage Co,Clothing,780,780,70,4,388,https://dummyjson.com/image/400x400/282828/ffffff?text=The%20Indian%20Gara,https://www.ajio.com/the-indian-garage-co-lightly-washed-slim-fit-mid-rise-jeans/p/469393367_blue?,ajio
JOHN PLAYERS JEANS Men Low-Rise Skinny Fit Jeans,JOHN PLAYERS JEANS,Clothing,662,662,49,4.5,312,https://dummyjson.com/image/400x400/282828/ffffff?text=JOHN%20PLAYERS%20JE,https://www.ajio.com/john-players-jeans-men-low-rise-skinny-fit-jeans/p/443093526_darkblue?,ajio
SNITCH Men Mid Rise Fixed Waist Jeans,SNITCH,Clothing,1599,1599,16,4,18,https://dummyjson.com/image/400x400/282828/ffffff?text=SNITCH%20Men%20Mid%20,https://www.ajio.com/snitch-men-mid-rise-fixed-waist-jeans/p/703158666_black?,ajio
Styli Cotton Stretch Balloon fit Mid-Rise Relaxed Mid-Wash Jeans,Styli,Clothing,968,968,43,5,185,https://dummyjson.com/image/400x400/282828/ffffff?text=Styli%20Cotton%20St,https://www.ajio.com/styli-cotton-stretch-balloon-fit-mid-rise-relaxed-mid-wash-jeans/p/466487897_blue?,ajio
LEVI'S Men 505 Straight Fit Mid-Rise Jeans,LEVI'S,Clothing,1924,1924,45,4.5,153,https://dummyjson.com/image/400x400/282828/ffffff?text=LEVI'S%20Men%20505%20,https://www.ajio.com/levi-s--men-505-straight-fit-mid-rise-jeans/p/443555513_indigo?,ajio
SNITCH Men Washed Straight Jeans,SNITCH,Clothing,1459,1459,23,5,277,https://dummyjson.com/image/400x400/282828/ffffff?text=SNITCH%20Men%20Wash,https://www.ajio.com/snitch-men-washed-straight-jeans/p/702619257_navy?,ajio
U.S. Polo Assn. Men Lightly Washed Cropped Fit Mid-Rise Slim Jeans,U.S. Polo Assn.,Clothing,1400,1400,50,4,248,https://dummyjson.com/image/400x400/282828/ffffff?text=U.S.%20Polo%20Assn.,https://www.ajio.com/u-s-polo-assn-men-lightly-washed-cropped-fit-mid-rise-slim-jeans/p/469598960_ltgrey?,ajio
MAX Men Rinsed Regular Fit Mid-Rise Straight Clean Jeans,MAX,Clothing,649,649,19,4,339,https://dummyjson.com/image/400x400/282828/ffffff?text=MAX%20Men%20Rinsed%20,https://www.ajio.com/max-men-rinsed-regular-fit-mid-rise-straight-clean-jeans/p/701205987_grey?,ajio
SNITCH Men Mid Rise Fixed Waist Baggy Clean Jeans,SNITCH,Clothing,1399,1399,22,5,294,https://dummyjson.com/image/400x400/282828/ffffff?text=SNITCH%20Men%20Mid%20,https://www.ajio.com/snitch-men-mid-rise-fixed-waist-baggy-clean-jeans/p/701542676_blue?,ajio
Highlander Men Mid Rise Flexi Waist Jeans,Highlander,Clothing,714,714,72,4,342,https://dummyjson.com/image/400x400/282828/ffffff?text=Highlander%20Men%20,https://www.ajio.com/highlander-men-mid-rise-flexi-waist-jeans/p/702126615_grey?,ajio
The Indian Garage Co Mid-Wash Slim Fit Mid-Rise Jeans with Whiskers,The Indian Garage Co,Clothing,600,600,70,4,120,https://dummyjson.com/image/400x400/282828/ffffff?text=The%20Indian%20Gara,https://www.ajio.com/the-indian-garage-co-mid-wash-slim-fit-mid-rise-jeans-with-whiskers/p/469172817_blue?,ajio
SNITCH Men Washed Flared Jeans,SNITCH,Clothing,1999,1999,0,5,231,https://dummyjson.com/image/400x400/282828/ffffff?text=SNITCH%20Men%20Wash,https://www.ajio.com/snitch-men-washed-flared-jeans/p/703343007_black?,ajio
LEVI'S Men Lightly Washed 513 Straight Fit Jeans,LEVI'S,Clothing,1886,1886,49,4,16,https://dummyjson.com/image/400x400/282828/ffffff?text=LEVI'S%20Men%20Ligh,https://www.ajio.com/levi-s-men-lightly-washed-513-straight-fit-jeans/p/469800800_darkindigo?,ajio
The Indian Garage Co Lightly Washed Slim Fit Distressed Mid-Rise Jeans,The Indian Garage Co,Clothing,765,765,70,4.5,329,https://dummyjson.com/image/400x400/282828/ffffff?text=The%20Indian%20Gara,https://www.ajio.com/the-indian-garage-co-lightly-washed-slim-fit-distressed-mid-rise-jeans/p/469349529_blue?,ajio
Shein Shein Full Length Fly With Button Closure Mid Wash Jeans,Shein,Clothing,699,699,0,4.5,199,https://dummyjson.com/image/400x400/282828/ffffff?text=Shein%20Shein%20Ful,https://www.ajio.com/shein-shein-full-length-fly-with-button-closure-mid-wash-jeans/p/443382965_darkblue?,ajio
ZAYSH Men Straight Mid-Rise Clean Jeans with 5-Pocket Styling,ZAYSH,Clothing,537,537,57,5,237,https://dummyjson.com/image/400x400/282828/ffffff?text=ZAYSH%20Men%20Strai,https://www.ajio.com/zaysh-men-straight-mid-rise-clean-jeans-with-5-pocket-styling/p/701480600_blue?,ajio
CINOCCI Men Lightly-Washed Mid-Rise Baggy Fit Jeans,CINOCCI,Clothing,1100,1100,56,4.5,39,https://dummyjson.com/image/400x400/282828/ffffff?text=CINOCCI%20Men%20Lig,https://www.ajio.com/cinocci-men-lightly-washed-mid-rise-baggy-fit-jeans-/p/702081526_navy?,ajio
SNITCH Men Washed Baggy Jeans,SNITCH,Clothing,1129,1129,34,4.5,19,https://dummyjson.com/image/400x400/282828/ffffff?text=SNITCH%20Men%20Wash,https://www.ajio.com/snitch-men-washed-baggy-jeans/p/702957731_black?,ajio
LEVI'S Men Lightly Washed 513 Straight Jeans,LEVI'S,Clothing,2144,2144,35,4,440,https://dummyjson.com/image/400x400/282828/ffffff?text=LEVI'S%20Men%20Ligh,https://www.ajio.com/levi-s-men-lightly-washed-513-straight-jeans/p/469800790_darkgrey?,ajio
